Timestamp,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Regime de contratação,Qual é o seu salário mensal bruto? (Informe a moeda),Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Trabalho remoto,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Moeda,Você foi afetado pela onda de demissões em massa nos últimos 6 meses?,"Se você foi atingido pelo lay-off, o que aconteceu com seu salário ao voltar?"
12/27/23 22:14,Analista de Qualidade (QA),Pleno,CLT,5880,Masculino,Centro-Oeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,Não,BRL,Sim,Voltei do layoff com salário maior
12/27/23 22:26,Analista de Qualidade (QA),Pleno,CLT,6278,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/27/23 22:39,Analista de Qualidade (QA),Sênior,CLT,8500,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Sim,Voltei do layoff com salário maior
12/27/23 23:05,Analista de Qualidade (QA),Pleno,CLT,6500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/27/23 23:20,Analista de Testes,Júnior,CLT,3900,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/27/23 23:24,Analista de Qualidade (QA),Pleno,CLT,5700,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/27/23 23:39,Líder de Testes,Pleno,CLT,7100,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 3:47,Analista de Testes,Pleno,CLT,4572.15,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 4:41,Engenheiro de Qualidade (QA Engineer),Especialista,PJ,30000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 6:31,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8040,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 8:01,Líder de Testes,Sênior,PJ,11000,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 9:00,Analista de Testes,Sênior,CLT,9000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 9:03,Analista de Qualidade (QA),Sênior,CLT,5750,Masculino,Norte,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 9:17,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 9:19,Automatizador de Testes,Pleno,Flex,5400,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/28/23 9:29,Analista de Testes,Júnior,PJ,2084,Feminino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 10:22,Engenheiro de Qualidade (QA Engineer),Júnior,PJ,3700,Feminino,Nordeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 10:55,Analista de Testes,Pleno,CLT,4000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/28/23 11:33,Analista de Qualidade (QA),Especialista,CLT,9500,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
12/28/23 11:35,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,6700,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 11:46,Analista de Testes,Pleno,PJ,9051,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 12:15,Executor de Testes,Júnior,CLT,2450,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 12:22,Analista de Testes,Pleno,CLT,6200,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 12:44,Analista de Qualidade (QA),Sênior,CLT,12000,Masculino,Sudeste,Remoto para empresa no Brasil,No momento estou desempregado(a),"Sim, entre 1 e 8 horas por semana",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/28/23 13:38,Analista de Qualidade (QA),Especialista,CLT,12000,Masculino,Sudeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 13:56,Analista de Qualidade (QA),Pleno,CLT,9000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 14:20,Engenheiro de Qualidade (QA Engineer),Estágio,Contrato,1500,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 14:37,Automatizador de Testes,Pleno,CLT,6500,Masculino,Nordeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 14:45,Analista de Qualidade (QA),Pleno,CLT,5700,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 15:48,Analista de Qualidade (QA),Pleno,CLT,5400,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 16:06,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,7561.04,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 16:23,Analista de Qualidade (QA),Pleno,CLT,7000,Feminino,Norte,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 16:31,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13000,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 16:40,Analista de Qualidade (QA),Pleno,CLT,3500,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/28/23 16:55,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,11000,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 17:40,Analista de Qualidade (QA),Sênior,CLT,6500,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:13,Analista de Qualidade (QA),Sênior,PJ,13120,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:18,Analista de Testes,Pleno,CLT,4140,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/28/23 18:22,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,15000,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:23,Gerente de Qualidade (QA Manager),Especialista,Desempregado,19800,Masculino,Sudeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/28/23 18:27,Analista de Qualidade (QA),Júnior,Desempregado,3000,Masculino,Sudeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/28/23 18:30,Analista de Qualidade (QA),Sênior,Desempregado,11000,Feminino,Sudeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/28/23 18:30,Analista de Qualidade (QA),Júnior,CLT,4671.73,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:35,Software Developer in Test (SDET),Pleno,CLT,13000,Feminino,Sul,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:36,Analista de Testes,Trainee,CLT,2880,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava híbrido e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 18:47,Analista de Qualidade (QA),Sênior,CLT,8833,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:49,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,16300,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:50,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,4000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/28/23 18:52,Analista de Qualidade (QA),Júnior,CLT,3000,Feminino,Nordeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,Não,BRL,Não,Voltei do layoff com o mesmo salário
12/28/23 18:54,Analista de Qualidade (QA),Trainee,Contrato,2000,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 18:55,Analista de Qualidade (QA),Júnior,CLT,1900,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/28/23 19:06,Analista de Testes,Júnior,CLT,2500,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:10,Analista de Qualidade (QA),Pleno,CLT,8237,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:13,Software Developer in Test (SDET),Sênior,CLT,16700,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:15,Analista de Testes,Júnior,CLT,2500,Feminino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:16,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13000,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:18,Analista de Testes,Sênior,CLT,7700,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:20,Analista de Testes,Pleno,CLT,5245,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 19:21,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,8000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:28,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,7000,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:32,Analista de Qualidade (QA),Júnior,CLT,2800,Masculino,Centro-Oeste,Presencial,Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:33,Líder de Testes,Pleno,CLT,7800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 19:34,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,9600,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
12/28/23 19:43,Automatizador de Testes,Pleno,CLT,6500,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/28/23 19:47,Analista de Qualidade (QA),Sênior,CLT,7200,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 19:53,Analista de Testes,Pleno,CLT,7000,Feminino,Centro-Oeste,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Sim,Voltei do layoff com salário maior
12/28/23 19:55,Analista de Qualidade (QA),Pleno,CLT,5600,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 20:04,Analista de Qualidade (QA),Estágio,Contrato,2500,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
12/28/23 20:21,Analista de Qualidade (QA),Pleno,CLT,5368,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 20:30,Software Developer in Test (SDET),Sênior,CLT,4500,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",EUR,Sim,Voltei do layoff com salário maior
12/28/23 20:43,Automatizador de Testes,Pleno,CLT,7000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com o mesmo salário
12/28/23 20:47,Engenheiro de Qualidade (QA Engineer),Pleno,Desempregado,5599,Feminino,Sul,Desempregado,No momento estou desempregado(a),"Sim, mais de 8 horas por semama",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/28/23 20:50,Analista de Qualidade (QA),Especialista,PJ,16000,Masculino,Sul,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com o mesmo salário
12/28/23 21:30,Analista de Qualidade (QA),Júnior,Contrato,5000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 21:56,Analista de Testes,Sênior,CLT,7000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 22:08,Analista de Qualidade (QA),Júnior,CLT,4340,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 22:15,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,7964,Feminino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 22:20,Analista de Qualidade (QA),Júnior,CLT,3100,Masculino,Norte,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Voltei do layoff com salário menor
12/28/23 22:44,Software Developer in Test (SDET),Sênior,CLT,9500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/28/23 22:54,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 22:57,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,5000,Masculino,Nordeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 22:58,Analista de Qualidade (QA),Sênior,CLT,7000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 23:01,Analista de Testes,Pleno,CLT,8450,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 23:04,Analista de Qualidade (QA),Sênior,CLT,9300,Feminino,Nordeste,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/28/23 23:05,Líder de Testes,Sênior,CLT,11000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/28/23 23:15,Analista de Qualidade (QA),Pleno,CLT,5000,Feminino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário maior
12/28/23 23:21,Analista de Testes,Sênior,CLT,7300,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 23:21,Analista de Qualidade (QA),Júnior,CLT,5200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/28/23 23:43,Analista de Qualidade (QA),Júnior,CLT,3983,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/28/23 23:50,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,7600,Feminino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 0:35,Analista de Qualidade (QA),Júnior,CLT,3177.64,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 2:12,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,8000,Masculino,Sul,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Não,Fui atingido por lay-offs e ainda não retornei
12/29/23 3:53,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,8993,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 3:56,Gerente de Qualidade (QA Manager),Sênior,CLT,25500,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 6:51,Analista de Testes,Sênior,CLT,7300,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 6:53,Analista de Testes,Júnior,CLT,2200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 7:38,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,1600,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Voltei do layoff com salário maior
12/29/23 7:44,Analista de Testes,Júnior,CLT,4000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 7:59,Analista de Testes,Trainee,CLT,2630,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 8:17,Analista de Testes,Júnior,CLT,6400,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 8:27,Analista de Qualidade (QA),Júnior,CLT,3173,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 8:37,Analista de Qualidade (QA),Pleno,CLT,9200,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 8:40,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,11500,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 9:17,Gerente de Qualidade (QA Manager),Especialista,CLT,15600,Masculino,Sudeste,Presencial,Eu trabalhava híbrido e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Não fui atingido por lay-offs
12/29/23 9:22,Analista de Testes,Pleno,CLT,3648.67,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 9:39,Analista de Testes,Pleno,Flex,9100,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 9:42,Analista de Testes,Pleno,CLT,4000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 9:53,Software Developer in Test (SDET),Especialista,CLT,12000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 10:17,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,20000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 10:24,Analista de Testes,Pleno,Desempregado,4550,Masculino,Sul,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/29/23 10:30,Analista de Qualidade (QA),Sênior,CLT,11682.95,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 10:31,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,11850,Feminino,Nordeste,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/29/23 10:52,Analista de Testes,Pleno,CLT,7500,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com o mesmo salário
12/29/23 10:52,Analista de Qualidade (QA),Sênior,Flex,10000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário maior
12/29/23 10:57,Analista de Qualidade (QA),Especialista,CLT,13500,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Sim,Voltei do layoff com salário menor
12/29/23 10:59,Analista de Testes,Pleno,CLT,8700,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 11:16,Analista de Qualidade (QA),Pleno,CLT,4000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
